content_id,publish_date,month,platform,title,url,editor,topic_main,topic_sub,season_keyword,target,format,tone,cta_type,publish_time,views,likes,comments,saves,shares,measure_point,review_note,performance_score,performance_level
HOMEF-0244,2026-03-08,3,홈페이지,요즘 대학생이 많이 찾는 팀플 팁 체크포인트,https://example.com/univ/home/2026/03/homef-0244,김민지,관계,팀플,신입생 적응,재학생,기사,공감형,아카이브 이동,11:20,"1,244",,40,,65,발행 후 30일,초반 반응이 빠르게 올라감,885,높음
IGF-0223,2026-03-09,3,인스타그램,신입생 적응에 보는 대학생 캠퍼스 길찾기 체크리스트,https://instagram.com/p/igf-0223,한지우,캠퍼스 이슈,캠퍼스 길찾기,신입생 적응,새내기,카드뉴스,공감형,댓글 유도,12:30,"7,682",327,29,371,45,발행 후 72시간,주제 적합도는 높지만 확산력은 보통,254,보통
IGF-0224,2026-03-09,3,인스타그램,대학생을 위한 개강 적응 현실 조언,https://instagram.com/p/igf-0224,김민지,대학생활,개강 적응,신입생 적응,재학생,인터뷰,실용형,저장 유도,18:10,"11,171",469,45,131,106,발행 후 72시간,,253,보통
HOMEF-0245,2026-03-10,3,홈페이지,요즘 대학생이 많이 찾는 개강 적응 팁,https://example.com/univ/home/2026/03/homef-0245,정하린,대학생활,개강 적응,신입생 적응,재학생,기사,공감형,링크 클릭,09:00,608,,7,,21,발행 후 14일,,429,보통
HOMEF-0246,2026-03-11,3,홈페이지,대학생이라면 한 번쯤 겪는 통학 피로 현실,https://example.com/univ/home/2026/03/homef-0246,김민지,대학생활,통학 피로,신입생 적응,재학생,기사,실용형,링크 클릭,11:40,551,,8,,6,발행 후 14일,안정적인 반응,388,보통
HOMEF-0247,2026-03-13,3,홈페이지,대학생을 위한 실전 팀플 노하우 현실 버전,https://example.com/univ/home/2026/03/homef-0247,이도윤,관계,팀플,신입생 적응,재학생,카드뉴스,공감형,댓글 유도,09:20,211,,0,,7,발행 후 7일,,148,낮음
IGF-0225,2026-03-13,3,인스타그램,대학생 생활에서 자주 흔들리는 친구 만들기 포인트 요약본,https://instagram.com/p/igf-0225,정하린,관계,친구 만들기,신입생 적응,새내기,릴스,가벼운 유머형,댓글 유도,18:30,821,104,7,31,16,발행 후 48시간,짧은 영상 문법과 잘 맞는 주제,55,낮음
HOMEF-0248,2026-03-14,3,홈페이지,대학생이라면 한 번쯤 겪는 동아리 현실 바로 적용편,https://example.com/univ/home/2026/03/homef-0248,박서윤,대학생활,동아리,신입생 적응,재학생,기사,공감형,링크 클릭,17:30,896,,11,,7,발행 후 14일,안정적인 반응,630,높음
IGF-0226,2026-03-15,3,인스타그램,대학생 생활에서 자주 흔들리는 친구 만들기 포인트,https://instagram.com/p/igf-0226,김민지,관계,친구 만들기,신입생 적응,새내기,피드,공감형,프로필 링크,11:15,"30,305","1,617",52,919,345,발행 후 72시간,저장/공유 유도가 잘 먹힘,997,높음
HOMEF-0249,2026-03-18,3,홈페이지,대학생을 위한 팀플 현실 조언 실전편,https://example.com/univ/home/2026/03/homef-0249,한지우,관계,팀플,신입생 적응,재학생,인터뷰,가벼운 유머형,링크 클릭,10:50,813,,11,,4,발행 후 14일,,572,높음
HOMEF-0250,2026-03-18,3,홈페이지,대학생을 위한 통학 피로 가이드,https://example.com/univ/home/2026/03/homef-0250,최예준,대학생활,통학 피로,신입생 적응,재학생,카드뉴스,정보형,공유 유도,11:10,364,,4,,6,발행 후 30일,,256,낮음
IGF-0227,2026-03-19,3,인스타그램,대학생을 위한 실전 친구 만들기 노하우 입문편,https://instagram.com/p/igf-0227,이도윤,관계,친구 만들기,신입생 적응,새내기,릴스,가벼운 유머형,공유 유도,21:15,"5,201",49,4,5,22,발행 후 7일,,26,낮음
HOMEF-0251,2026-03-20,3,홈페이지,대학생을 위한 실전 팀플 노하우 입문편,https://example.com/univ/home/2026/03/homef-0251,박서윤,관계,팀플,신입생 적응,전체,인터뷰,관찰형,링크 클릭,10:00,744,,9,,17,발행 후 14일,주제 적합도는 높지만 확산력은 보통,524,보통
HOMEF-0252,2026-03-21,3,홈페이지,대학생을 위한 친구 만들기 가이드,https://example.com/univ/home/2026/03/homef-0252,김민지,관계,친구 만들기,신입생 적응,새내기,인터뷰,공감형,공유 유도,14:50,561,,9,,21,발행 후 30일,안정적인 반응,397,보통
HOMEF-0253,2026-03-22,3,홈페이지,대학생이라면 한 번쯤 겪는 동아리 현실,https://example.com/univ/home/2026/03/homef-0253,한지우,대학생활,동아리,신입생 적응,재학생,기사,공감형,댓글 유도,10:30,614,,18,,24,발행 후 14일,제목/썸네일 보완 여지 있음,436,보통
HOMEF-0254,2026-03-23,3,홈페이지,대학생을 위한 친구 만들기 가이드 현실 버전,https://example.com/univ/home/2026/03/homef-0254,정하린,관계,친구 만들기,신입생 적응,새내기,인터뷰,관찰형,공유 유도,09:30,447,,3,,18,발행 후 30일,,315,보통
IGF-0228,2026-03-23,3,인스타그램,대학생이 팀플 할 때 놓치기 쉬운 것들 요약본,https://instagram.com/p/igf-0228,최예준,관계,팀플,신입생 적응,재학생,피드,공감형,저장 유도,21:15,"4,527",213,1,32,3,발행 후 7일,,96,보통
IGF-0229,2026-03-24,3,인스타그램,대학생을 위한 통학 피로 가이드,https://instagram.com/p/igf-0229,김민지,대학생활,통학 피로,신입생 적응,전체,피드,가벼운 유머형,댓글 유도,18:00,"7,017",269,27,370,88,발행 후 48시간,,239,보통
HOMEF-0255,2026-03-26,3,홈페이지,지금 대학생에게 필요한 캠퍼스 길찾기 정리 요약본,https://example.com/univ/home/2026/03/homef-0255,이도윤,캠퍼스 이슈,캠퍼스 길찾기,신입생 적응,새내기,인터뷰,실용형,공유 유도,11:50,469,,2,,14,발행 후 14일,제목/썸네일 보완 여지 있음,330,보통
IGF-0230,2026-03-26,3,인스타그램,대학생이 동아리 할 때 놓치기 쉬운 것들 현실 버전,https://instagram.com/p/igf-0230,박서윤,대학생활,동아리,신입생 적응,재학생,피드,관찰형,공유 유도,13:45,"4,914",59,7,52,28,발행 후 7일,,46,낮음
HOMEF-0256,2026-03-26,3,홈페이지,대학생을 위한 실전 팀플 노하우 체크포인트,https://example.com/univ/home/2026/03/homef-0256,정하린,관계,팀플,신입생 적응,재학생,카드뉴스,관찰형,댓글 유도,15:50,"1,951",,20,,36,발행 후 7일,,"1,373",높음
IGF-0231,2026-03-26,3,인스타그램,대학생을 위한 팀플 현실 조언 바로 적용편,https://instagram.com/p/igf-0231,정하린,관계,팀플,신입생 적응,재학생,피드,공감형,공유 유도,19:15,"13,547",861,14,170,41,발행 후 7일,안정적인 반응,405,보통
HOMEF-0257,2026-03-28,3,홈페이지,대학생이라면 한 번쯤 겪는 캠퍼스 길찾기 현실,https://example.com/univ/home/2026/03/homef-0257,최예준,캠퍼스 이슈,캠퍼스 길찾기,신입생 적응,새내기,기사,정보형,링크 클릭,17:00,606,,11,,23,발행 후 14일,,429,보통
IGF-0232,2026-03-28,3,인스타그램,지금 대학생에게 필요한 친구 만들기 정리 바로 적용편,https://instagram.com/p/igf-0232,정하린,관계,친구 만들기,신입생 적응,새내기,인터뷰,가벼운 유머형,댓글 유도,21:10,"24,494",972,39,"1,034",520,발행 후 7일,,807,높음
HOMEF-0258,2026-03-31,3,홈페이지,대학생 생활에서 자주 흔들리는 통학 피로 포인트,https://example.com/univ/home/2026/03/homef-0258,김민지,대학생활,통학 피로,신입생 적응,전체,기사,실용형,아카이브 이동,09:30,287,,2,,1,발행 후 30일,,201,낮음
IGF-0233,2026-03-31,3,인스타그램,요즘 대학생이 많이 찾는 캠퍼스 길찾기 팁 체크포인트,https://instagram.com/p/igf-0233,정하린,캠퍼스 이슈,캠퍼스 길찾기,신입생 적응,새내기,릴스,가벼운 유머형,댓글 유도,18:15,"4,814",173,4,18,34,발행 후 48시간,,82,보통
HOMEF-0259,2026-04-02,4,홈페이지,대학생이 공부 공간 할 때 놓치기 쉬운 것들 바로 적용편,https://example.com/univ/home/2026/04/homef-0259,이도윤,캠퍼스 이슈,공부 공간,중간고사,재학생,인터뷰,공감형,공유 유도,17:20,219,,2,,5,발행 후 7일,시의성은 맞지만 반응은 낮음,154,낮음
IGF-0234,2026-04-03,4,인스타그램,대학생이 밤샘 회복 할 때 놓치기 쉬운 것들 바로 적용편,https://instagram.com/p/igf-0234,이도윤,대학생활,밤샘 회복,중간고사,재학생,카드뉴스,관찰형,저장 유도,11:15,"7,947",532,18,393,46,발행 후 72시간,안정적인 반응,342,보통
IGF-0235,2026-04-03,4,인스타그램,대학생 생활에서 자주 흔들리는 시험 루틴 포인트,https://instagram.com/p/igf-0235,이도윤,자기계발,시험 루틴,중간고사,재학생,카드뉴스,가벼운 유머형,공유 유도,20:20,"6,167",616,12,118,100,발행 후 7일,,303,보통
HOMEF-0260,2026-04-04,4,홈페이지,대학생을 위한 집중력 관리 현실 조언 한눈에 보기,https://example.com/univ/home/2026/04/homef-0260,정하린,자기계발,집중력 관리,중간고사,재학생,인터뷰,공감형,공유 유도,09:10,"1,646",,36,,30,발행 후 14일,,"1,162",높음
IGF-0236,2026-04-04,4,인스타그램,대학생을 위한 실전 집중력 관리 노하우,https://instagram.com/p/igf-0236,최예준,자기계발,집중력 관리,중간고사,전체,피드,공감형,프로필 링크,20:45,"10,178",276,31,239,43,발행 후 48시간,제목/썸네일 보완 여지 있음,194,보통
IGF-0237,2026-04-05,4,인스타그램,대학생을 위한 실전 팀플 스트레스 노하우,https://instagram.com/p/igf-0237,김민지,관계,팀플 스트레스,중간고사,재학생,릴스,가벼운 유머형,공유 유도,13:20,"9,159",419,27,94,52,발행 후 7일,주제 적합도는 높지만 확산력은 보통,209,보통
HOMEF-0261,2026-04-06,4,홈페이지,대학생이 과제 정리 할 때 놓치기 쉬운 것들 한눈에 보기,https://example.com/univ/home/2026/04/homef-0261,김민지,대학생활,과제 정리,중간고사,재학생,인터뷰,실용형,링크 클릭,10:10,754,,12,,14,발행 후 7일,주제 적합도는 높지만 확산력은 보통,532,보통
IGF-0238,2026-04-08,4,인스타그램,대학생이라면 한 번쯤 겪는 밤샘 회복 현실,https://instagram.com/p/igf-0238,박서윤,대학생활,밤샘 회복,중간고사,전체,피드,실용형,댓글 유도,11:20,"24,835","1,535",112,813,445,발행 후 48시간,계절성 주제 반응 우수,958,높음
IGF-0239,2026-04-08,4,인스타그램,대학생이라면 한 번쯤 겪는 시험 루틴 현실,https://instagram.com/p/igf-0239,정하린,자기계발,시험 루틴,중간고사,재학생,피드,실용형,댓글 유도,12:05,"14,374","1,597",59,495,498,발행 후 72시간,시즌 키워드와 맞물린 주제,893,높음
